Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","Access Point",4418044,"4418044","Access Point Aruba 300Mbps Iap-205-Rw",0,"","","",False,0,0,False,1.12,0,0,4221.69,0,0,,,False,True,"4418044_1.jpg","4418044_1.jpg","4418044_1.jpg","94004","","48470","Aruba","Iap-205-Rw","","",0,,601,"Access Point Aruba",,0,0,,"Frames/4418044.htm","",12,12,"00882658434945",True,True,0,0,0,"","Iap-205-Rw","","","","",""
"A","Access Point",5126692,"5126692","Access Point Aruba Iap-103 802.11A/B/G/N Wireless Iap-103-Rw",0,"","","",False,0,0,False,1.12,0,0,2360.14,0,0,,,False,True,"5126692_1.jpg","5126692_1.jpg","5126692_1.jpg","94004","","48470","Aruba","Iap-103-Rw","","",0,,601,"Access Point Aruba",,0,0,,"Frames/5126692.htm","",12,12,"",True,True,0,0,0,"","Iap-103-Rw","","access-point-aruba-iap-103-802-11a-b-g-n-wireless-iap-103-rw","","",""
"A","Access Point",5126758,"5126758","Access Point Aruba Iap-215 802.11Na C/ Wireless Iap-215-Rw",0,"","","",False,0,0,False,1.12,0,0,6069.88,0,0,,,False,True,"5126758_1.jpg","5126758_1.jpg","5126758_1.jpg","94004","","48470","Aruba","IAP-215-RW","","",0,,601,"Access Point Aruba",,0,0,,"Frames/5126758.htm","",12,12,"",True,True,0,0,0,"","IAP-215-RW","","access-point-aruba-iap-215-802-11na-c-dual-radio-wireless-iap-215-rw","","",""
"A","Access Point",5349569,"5349569","Access Point Aruba Pd-3501G/Ac Gigabit Poe",0.02,"<!--PREC--><!--Z00M--> O Acess Point Aruba Pd-3501G/Ac oferece uma solução compacta e de baixo custo.
Com a instalação plug-and-play do midspan ele aproveita a ethernet existente.
","<!--NETWORK1-->","",False,100,0,True,0,538.42,635.34,635.34,0,0,,,False,True,"5349569_1.jpg","5349569_1.jpg","5349569_1.jpg","94004","60072","48470","Aruba","Pd-3501G/Ac","S - SE - CO - NE","",0,,601,"Access Point Aruba",,0,0,,"Frames/5349569.htm","",12,12,"00844117001389",True,True,0,0,0,"","Pd-3501G/Ac","Access Point Aruba Pd-3501G/Ac Gigabit Poe","access-point-aruba-pd-3501g-ac-gigabit-poe-99901980","","",""
"A","Access Point",4549402,"4549402","Access Point Cisco 1600 C/ Antenas Int. Airsap1602I-Tk9Br=",0,"A série Aironet 1600 oferece uma excelente performance a um preço acessível. 
","","",False,0,0,False,1.12,0,0,1177.47,0,0,,,False,True,"4549402_1.jpg","4549402_1.jpg","4549402_1.jpg","94004","","48470","Cisco","Airsap1602I-Tk9Br=","","",252,,601,"Access Point Cisco",,0,0,,"Frames/4549402.htm","access point, access point cisco, access point cisco 1600, access point sem fio, access point wireless",12,12,"00882658687860",True,True,0,0,0,"","Airsap1602I-Tk9Br=","Access Point Cisco 1600 com Antenas Internas","access-point-cisco-1600-c-antenas-internas-airsap1602i-tk9br-","","ferece conexões sem fio seguro e confiável. Chipsets de classe empresarial e rádios otimizados, entregam uma experiência robusta. * FRETE GRÁTIS!",""
"A","Access Point",4549403,"4549403","Access Point Cisco 1600 Saida Antena Ext. Airsap1602E-Tk9Br=",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4549403_pr.jpg","4549403_det.jpg","4549403_amp.jpg","94004","","48470","Cisco","Airsap1602E-Tk9Br=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4549403.htm","",12,12,"",True,True,0,0,0,"","Airsap1602E-Tk9Br=","","access-point-cisco-1600-c-saida-para-antena-externa-airsap1602e-tk9br-","","",""
"A","Access Point",4549404,"4549404","Access Point Cisco 1602E Aironet Aircap1602E-Tk9Br=",0,"Com este poderoso Acess Point da Cisco, tire proveito da função Dual band 2,4 e 5 Ghz. Com suporte de até 128 dispositivos conectados use ao máximo sua rede.
","","",False,0,0,False,1.12,0,0,1693.63,0,0,,,False,True,"4549404_1.jpg","4549404_1.jpg","4549404_1.jpg","94004","","48470","Cisco","Aircap1602E-Tk9Br=","","",255,,601,"Access Point Cisco",,0,0,,"Frames/4549404.htm","access point, access ponit cisco, access point aironet, access point 1602e, access point cisco aironet",12,12,"00882658686832",True,True,0,0,0,"","Aircap1602E-Tk9Br=","Access Point Cisco 1602E Aironet Aircap1602E","access-point-cisco-1602e-aironet-aircap-1602e","5292149","O Cisco Aironet 1600 possui ponto de acesso 802.11n projetado para atender às necessidades de conectividade sem fio. * FRETE GRÁTIS!!!",""
"A","Access Point",4713744,"4713744","Access Point Cisco 1602I Aironet Air-Cap1602I-T-K9",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4713744_pr.jpg","4713744_det.jpg,4713744_det2.jpg","4713744_amp.jpg,4713744_amp2.jpg","94004","","48470","Cisco","Air-Cap1602I-T-K9","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4713744.htm","",12,12,"",True,True,0,0,0,"","Air-Cap1602I-T-K9","","access-point-cisco-1602i-aironet-802-11-a-g-n-air-cap1602i-t-k9","","",""
"A","Access Point",4713743,"4713743","Access Point Cisco 1602I Aironet Aircap1602I-Tk9Br=",0,"","","",False,0,0,False,1.12,0,0,1677.22,0,0,,,False,True,"4713743_pr.jpg","4713743_det.jpg,4713743_det2.jpg","4713743_amp.jpg,4713743_amp2.jpg","94004","","48470","Cisco","Aircap1602I-Tk9Br=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4713743.htm","access point cisco,router cisco,linksys cisco,cisco wireless,cisco wifi,wifi cisco,wireless cisco",12,12,"00882658688232",True,True,0,0,0,"","Aircap1602I-Tk9Br=","Access Point Cisco 1602I Aironet Aircap1602I-Tk9Br=","access-point-cisco-1602i-aironet-aircap1602i-tk9br-","","Dual band (2,4 e 5,8 GHz), Padrão Wireless IEEE 802.11n 300 Mbit/s, Tecnologia Clean Air, 3x3 multiple-input multiple-output (MIMO) e FRETE GRÁTIS!!",""
"A","Access Point",3290039,"3290039","Access Point Cisco 1700 Series Aironet Poe+ Ieee 802.11Ac",0.02,"<!--PREC--><!--Z00M-->","<!--ALCATEIA-->","",False,15,0,True,0,1334.7,1574.95,1574.95,0,0,,,False,True,"3290039_1.jpg","3290039_1.jpg,3290039_2.jpg","3290039_1.jpg,3290039_2.jpg","94004","60067","48470","Cisco","AIRCAP1702I-ZK9BR=","S - SE - CO - NE","",0,,16,"Access Point Cisco",,0,0,,"Frames/3290039.htm","",12,12,"03614957670796",True,True,0,0,0,"","AIRCAP1702I-ZK9BR=","Access Point Cisco 1700 Series Aironet Poe+ Ieee 802.11Ac","access-point-cisco-1700-series-aironet-poe-ieee-802-11ac","","",""
"A","Access Point",4549406,"4549406","Access Point Cisco 2600 C/ Saida Para Antena Externa",0,"","","",False,0,0,False,1.12,0,0,2962.57,0,0,,,False,True,"4549406_1.jpg","4549406_1.jpg","4549406_1.jpg","94004","","48470","Cisco","Airsap2602E-Tk9Br=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4549406.htm","",12,12,"00882658553103",True,True,0,0,0,"","Airsap2602E-Tk9Br=","","access-point-cisco-2600-c-saida-para-antena-externa","","",""
"A","Access Point",4696059,"4696059","Access Point Cisco 2600 Dual-Band 802.11A Aircap2602E-Tk9Br=",0,"","","",False,0,0,False,1.12,0,0,2643.99,0,0,,,False,True,"4696059_1.jpg","4696059_1.jpg,4696059_2.jpg","4696059_1.jpg,4696059_2.jpg","94004","","48470","Cisco","Aircap2602E-Tk9Br=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4696059.htm","cisco air, cisco ap,",12,12,"08326285728746",True,True,0,0,0,"","Aircap2602E-Tk9Br=","Access Point Cisco 2600 Dual-Band 802.11A","access-point-cisco-2600-dual-band-802-11a-aircap2602e-tk9br-","4213822","Cisco 2600, Dual-Band, Clean Air, 200 devices conectados, 4 antenas externas, RJ45 Gigabit e Console, Banda de frequência 2,4 GHz, 5 GHz,*GRETE GRÀTIS",""
"A","Access Point",4713745,"4713745","Access Point Cisco 2602I Aironet Aircap2602I-Tk9Br=",0,"<!--PREC--> Garanta uma experiência de aplicação sem fio de alta velocidade livre de interferências.","","",False,0,0,False,0,0,2322.43,2322.43,0,0,,,False,True,"4713745_1.jpg","4713745_1.jpg,4713745_2.jpg","4713745_1.jpg,4713745_2.jpg","94004","","48470","Cisco","Aircap2602I-Tk9Br=","","",251,,601,"Access Point Cisco",,0,0,,"Frames/4713745.htm","access point, access point cisco, wifi, access point para empresa, wifi para casa, access point cisco 2600, access point cisco 2602",12,12,"00882658688225",True,True,0,0,0,"","Aircap2602I-Tk9Br=","Access Point Cisco 2602I Aironet Aircap2602I","access-point-cisco-2602i-aironet-aircap-2602i","","É ideal para redes de empresas de qualquer porte que necessitam de alto desempenho, segura e conectividade Wi-Fi segura.  802.11n. *FRETE GRÁTIS",""
"A","Access Point",4549405,"4549405","Access Point Cisco 2602I Aironet Airsap2602I-Tk9Br=",0,"","","",False,0,0,False,1.12,0,0,2748.68,0,0,,,False,True,"4549405_1.jpg","4549405_1.jpg","4549405_1.jpg","94004","","48470","Cisco","Airsap2602I-Tk9Br=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4549405.htm","acess point,access point cisco,aironet 2602i,cisco 2602i,cisco Airsap2602I-Tk9Br=,ap cisco 2602i",12,12,"00882658687853",True,True,0,0,0,"","Airsap2602I-Tk9Br=","Cisco Aironet 2602I Airsap2602I-Tk9Br=","access-point-cisco-2602i-aironet-airsap2602i-tk9br-","","Dual band (2,4 e 5 GHz), Padrão Wireless IEEE 802.11b/g/n 300 Mbps, Tecnologia Clean Air, Gerenciável, 4 antenas internas de 4 dbi e muito mais!",""
"A","Access Point",5445403,"5445403","Access Point Cisco 2702E 802.11Ac Ap Aircap2702E-Zk9Br=",0.02,"","<!--ALCATEIA-->","",False,3,0,True,1.12,4536.14,5080.48,0,0,0,,,False,True,"5445403_1.jpg","5445403_1.jpg,5445403_2.jpg","5445403_1.jpg,5445403_2.jpg","94004","60068","48470","Cisco","Aircap2702E-Zk9Br=","S - SE - CO - NE","",0,,601,"Access Point Cisco",,0,0,,"Frames/5445403.htm","cisco 2700,cisco 2702,cisco air",12,12,"07898957751266",True,True,0,0,0,"","Aircap2702E-Zk9Br=","Access Point Cisco 2702E 802.11ac AP w/","access-point-cisco-2702e-802-11ac-ap-w-cleanair-aircap2702e-zk9br-","4213822","Padrão 802.11ac, Velocidade 867Mbps, Aplicação Indoor, Gerenciamento Controlado, Frequência 2.4GHz/5GHz, Tipo de Antena Externa,*FRETE GRÀTIS",""
"A","Access Point",4713742,"4713742","Access Point Cisco 2702I Aironet 802.11 Aircap2702I-Zk9Br=",0,"<!--PREC--> O Access Point 2702i é um ponto de acesso Dual-Band com ótimo desempenho para redes pequenas e médias.","","",False,0,0,False,0,0,3197.32,3197.32,0,0,,,False,True,"4713742_1.jpg","4713742_1.jpg,4713742_2.jpg","4713742_1.jpg,4713742_2.jpg","94004","","48470","Cisco","AIRCAP2702I-ZK9BR=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4713742.htm","access point, home theater systems, switch cisco, antena para wifi 
access point cisco, adaptador ac, access point wireless",12,12,"00882658622366",True,True,0,0,0,"","2702i","Access Point Cisco 2702i Aironet 802.11","access-point-cisco-2702iaironet-802-11-aircap2702i-zk9br-","4213822","Wireless, 450 Mbps, PoE, 2.4 GHz , 5 GHz, 802.11a/b/g/n/ac (draft 5.0), RJ-45, 1000Base-T, * FRETE GRÁTIS",""
"A","Access Point",4418045,"4418045","Access Point Cisco 300Mbps Wap321-A-K9",0.02,"<!--PREC-->","<!--OFFICER-->","",False,77,0,True,0,769.05,845.96,845.96,0,0,,,False,True,"4418045_1.jpg","4418045_1.jpg,4418045_2.jpg,4418045_3.jpg","4418045_1.jpg,4418045_2.jpg,4418045_3.jpg","94004","60066","48470","Cisco","Wap321-A-K9","S - SE - CO - NE","",0,,601,"Access Point Cisco",,0,0,,"Frames/4418045.htm","",12,12,"00882658434860",True,True,0,0,0,"","Wap321-A-K9","Access Point Cisco 300Mbps Wap321-A-K9","access-point-cisco-300mbps-wap321-a-k9","","",""
"A","Access Point",4696061,"4696061","Access Point Cisco 3700 802.11Ac Air-Cap3702Iz-K9",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4696061_pr.jpg","4696061_det.jpg,4696061_det2.jpg","4696061_amp.jpg,4696061_amp2.jpg","94004","","48470","Cisco","Air-Cap3702Iz-K9","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4696061.htm","",12,12,"",True,True,0,0,0,"","Air-Cap3702Iz-K9","","access-point-cisco-3700-802-11ac-air-cap3702iz-k9","","",""
"A","Access Point",4418046,"4418046","Access Point Cisco Air-Sap1602Itk9 Dual-Band",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4418046_pr.jpg","4418046_det.jpg,4418046_det2.jpg","4418046_amp.jpg,4418046_amp2.jpg","94004","","48470","Cisco","Air-Sap1602Itk9","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4418046.htm","",12,12,"",True,True,0,0,0,"","Air-Sap1602Itk9","","access-point-cisco-air-sap1602itk9-dual-band","","",""
"A","Access Point",4213690,"4213690","Access Point Cisco Air-Sap2602Etk9 Dual-Band",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4213690_pr.jpg","4213690_det.jpg,4213690_det2.jpg","4213690_amp.jpg,4213690_amp2.jpg","94004","","48470","Cisco","Air-Sap2602Etk9","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4213690.htm","",12,12,"",True,True,0,0,0,"","Air-Sap2602Etk9","","access-point-cisco-air-sap2602etk9-dual-band","","",""
"A","Access Point",5418264,"5418264","Access Point Cisco Bundle Ap1700I-Z E Wlc2504",0,"","","",False,0,0,False,1.12,0,0,7679.52,0,0,,,False,True,"5418264_1.jpg","5418264_1.jpg","5418264_1.jpg","94004","","48470","Cisco","Air-Ap1702I-Z-Wlc=","","",0,,601,"Access Point Cisco",,0,0,,"Frames/5418264.htm","",12,12,"00882658817618",True,True,0,0,0,"","AP1702IZWLC","Access Point Cisco Bundle Ap1700I-Z E Wlc2504","access-point-cisco-bundle-ap1700i-z-e-wlc2504","","",""
"A","Access Point",5417964,"5417964","Access Point Cisco Cap1702I 802.11Ac Cap Air-Cap1702I-A-K9",0.02,"<!--PREC--><!--Z00M-->","<!--ALCATEIA-->","",False,2,0,True,0,2101.89,2480.23,2480.23,0,0,,,False,True,"5417964_1.jpg","5417964_1.jpg,5417964_2.jpg,5417964_3.jpg","5417964_1.jpg,5417964_2.jpg,5417964_3.jpg","94004","60068","48470","Cisco","Air-Cap1702I-A-K9","S - SE - CO - NE","",0,,601,"Access Point Cisco",,0,0,,"Frames/5417964.htm","",12,12,"00882658762918",True,True,0,0,0,"","Cap1702i","Access Point Cisco Cap1702I 802.11Ac Cap Air-Cap1702I-A-K9","access-point-cisco-cap1702i-802-11ac-cap-air-cap1702i-a-k9-95360964","","",""
"A","Access Point",4696060,"4696060","Access Point Cisco Eap110 300Mbps Wireless",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4696060_1.jpg","4696060_1.jpg,4696060_2.jpg,4696060_3.jpg","4696060_1.jpg,4696060_2.jpg,4696060_3.jpg","94004","","48470","Cisco","EAP110","","",0,,601,"Access Point Cisco",,0,0,,"Frames/4696060.htm","",12,12,"06935364091620",True,True,0,0,0,"","EAP110","Access Point Cisco EAP110 300Mbps Wireless","access-point-cisco-eap110-300mbps-wireless","","",""
"A","Access Point",5325188,"5325188","Access Point Cisco Wap121 802.11N Wireless Wap121-A-K9-Na",0,"A tecnologia de rede privada virtual permite que funcionários em locais remotos se liguem à sua rede através de uma via de Internet segura.","","",False,0,0,False,1.12,0,0,464.81,0,0,,,False,True,"5325188_1.jpg","5325188_1.jpg,5325188_2.jpg,5325188_3.jpg","5325188_1.jpg,5325188_2.jpg,5325188_3.jpg","94004","","48470","Cisco","Wap121-A-K9-Na","","",253,,601,"Access Point Cisco",,0,0,,"Frames/5325188.htm","access point, access point cisco, access point wireless, access point cisco wap 121",12,12,"00882658434945",True,True,0,0,0,"","Wap121","Access Point Cisco Wap121 802.11N Wireless","access-point-cisco-wap121-802-11n-wireless-wap121-a-k9-na","","Até 12 usuários conectados, 1 porta LAN 10/100,Wireless B/G/N, Frequência 2,4 GHz,Velocidade sem fios de até 300 mbps, *FRETE GRÁTIS!",""
"A","Access Point",5417941,"5417941","Access Point Cisco Wap131 802.11N Dual Radio",0,"<!--PREC-->","","",False,0,0,False,0,0,1179.41,1179.41,0,0,,,False,True,"5417941_1.jpg","5417941_1.jpg,5417941_2.jpg,5417941_3.jpg,5417941_4.jpg","5417941_1.jpg,5417941_2.jpg,5417941_3.jpg,5417941_4.jpg","94004","","48470","Cisco","Wap131-A-K9-Na","","",0,,601,"Access Point Cisco",,0,0,,"Frames/5417941.htm","",12,12,"00882658689734",True,True,0,0,0,"","Wap131","Access Point Cisco Wap131 802.11N Dual Radio","access-point-cisco-wap131-802-11n-dual-radio-78026980","","",""
"A","Access Point",4696063,"4696063","Access Point Cisco Wap131 Dual-Radio 802.11A Poe",0.02,"<!--PREC--><!--Z00M--> O Wap131 oferece uma solução simples e de baixo custo para a implementação do acesso móvel à rede, desempenho seguro e alto, conexão em qualquer lugar do escritório.","<!--ALCATEIA-->","",False,85,0,True,0,601.75,710.07,710.07,0,0,,,False,True,"4696063_1.jpg","4696063_1.jpg,4696063_2.jpg,4696063_3.jpg","4696063_1.jpg,4696063_2.jpg,4696063_3.jpg","94004","60068","48470","Cisco","Wap131-A-K9-Br","S - SE - CO - NE","",0,,601,"Access Point Cisco",,0,0,,"Frames/4696063.htm","poe, access point, rede sem fio, cisco, cisco poe,antena para wifi 
access point cisco, adaptador ac, access point wireless",12,12,"00882658689734",True,True,0,0,0,"","Wap131","Access Point Cisco Wap131 Dual-Radio 802.11A Poe","access-point-cisco-wap131-dual-radio-802-11a-poe","4713777","PotênciaWLAN,LAN,Linux,rede sem fio,Ethernet,Suporte host ipv6,WPA e WPA2,300 Mbps,Até 32 usuários,16 usuários ativo * FRETE GRÁTIS",""
"A","Access Point",5359163,"5359163","Access Point Dell Sonicpoint N2 Dual 2.4/5Ghz 01-Ssc-0890",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"5359163_1.jpg","5359163_1.jpg,5359163_2.jpg,5359163_3.jpg","5359163_1.jpg,5359163_2.jpg,5359163_3.jpg","94004","","48472","Dell","01-SSC-0890","","",0,,601,"Access Point Dell",,0,0,,"Frames/5359163.htm","",12,12,"00758479008903",True,True,0,0,0,"","01-SSC-0890","Access Point Dell Sonicpoint N2 Dual 2.4/5Ghz 01-Ssc-0890","access-point-dell-sonicpoint-n2-dual-2-4g-e-5ghz-01-ssc-0890-15345401","","",""
"A","Access Point",5104838,"5104838","Access Point D-Link 2600Ap Single Band Poe Dwl-2600Ap",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"5104838_1.jpg","5104838_1.jpg,5104838_2.jpg,5104838_3.jpg,5104838_4.jpg","5104838_1.jpg,5104838_2.jpg,5104838_3.jpg,5104838_4.jpg","94004","","48470","D-Link","Dwl-2600Ap","","",0,,601,"Access Point D-Link",,0,0,,"Frames/5104838.htm","Access Point, 2600AP, D-Link, Single Band, Poe, Dwl-2600Ap,",12,12,"00790069379062",True,True,0,0,0,"","Dwl-2600Ap","","access-point-d-link-2600ap-single-band-poe-dwl-2600ap","","",""
"A","Access Point",5104967,"5104967","Access Point D-Link 3600Ap Single Band Poe Dwl-2600Ap",0,"","","",False,0,0,False,1.12,0,0,1547.51,0,0,,,False,True,"5104967_1.jpg","5104967_1.jpg,5104967_2.jpg,5104967_3.jpg","5104967_1.jpg,5104967_2.jpg,5104967_3.jpg","94004","","48470","D-Link","Dwl-3600Ap","","",0,,601,"Access Point D-Link",,0,0,,"Frames/5104967.htm","Access Point, 3600AP, D-Link, Single Band, Poe, Dwl-2600Ap,",12,12,"00790069379758",True,True,0,0,0,"","Dwl-3600Ap","","access-point-d-link-3600ap-single-band-poe-dwl-2600ap","","",""
"A","Access Point",5127533,"5127533","Access Point D-Link 6600Ap Dual Band 802.11 A/B/G/N Wireless",0,"","","",False,0,0,False,1.12,0,0,2054.66,0,0,,,False,True,"5127533_1.jpg","5127533_1.jpg,5127533_2.jpg,5127533_3.jpg","5127533_1.jpg,5127533_2.jpg,5127533_3.jpg","94004","","48470","D-Link","Dwl-6600Ap","","",0,,601,"Access Point D-Link",,0,0,,"Frames/5127533.htm","",12,12,"00745449872220",True,True,0,0,0,"","Dwl-6600Ap","","access-point-d-link-6600ap-dual-band-802-11-a-b-g-n-wireless","","",""
"A","Access Point",4545406,"4545406","Access Point D-Link Dap-2310 Wifi S/ Fio",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4545406_pr.jpg","4545406_det.jpg,4545406_det2.jpg","4545406_amp.jpg,4545406_amp2.jpg","94004","","48470","D-Link","Dap-2310","","",0,,601,"Access Point D-Link",,0,0,,"Frames/4545406.htm","",12,12,"",True,True,0,0,0,"","Dap-2310","","access-point-d-link-dap-2310-wifi-s-fio","","",""
"A","Access Point",3974672,"3974672","Access Point D-Link Dap-2310/Z Wifi S/ Fio",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"3974672_pr.jpg","3974672_det.jpg,3974672_det2.jpg","3974672_amp.jpg,3974672_amp2.jpg","94004","","48470","D-Link","Dap-2310/Z","","",0,,601,"Access Point D-Link",,0,0,,"Frames/3974672.htm","",12,12,"",True,True,0,0,0,"","Dap-2310/Z","","access-point-d-link-dap-2310-z-wifi-s-fio","","",""
"A","Access Point",4462425,"4462425","Access Point D-Link Dap-2360 802.11N/G",0.02,"<!--PREC-->","<!--ALL NATIONS-->","",False,5,0,True,0,565.72,622.29,622.29,0,0,,,False,True,"4462425_1.jpg","4462425_1.jpg,4462425_2.jpg","4462425_1.jpg,4462425_2.jpg","94004","60071","48470","D-Link","Dap-2360","S - SE - CO - NE","",0,,601,"Access Point D-Link",,0,0,,"Frames/4462425.htm","Access Point,Access Point D-Link,Dap-2360,",12,12,"00790069346859",True,True,0,0,0,"","Dap-2360","Access Point D-Link Dap-2360 802.11N/G","access-point-d-link-dap-2360-802-11n-g","","",""
"A","Access Point",5521482,"5521482","Access Point D-Link N 300Mbps Indoor Dap-2230",0.02,"<!--PREC--><!--Z00M-->","<!--ALCATEIA-->","",False,63,0,True,0,464.79,548.45,548.45,0,0,,,False,True,"Dap-2230_1.jpg","Dap-2230_1.jpg,Dap-2230_2.jpg,Dap-2230_3.jpg,Dap-2230_4.jpg","Dap-2230_1.jpg,Dap-2230_2.jpg,Dap-2230_3.jpg,Dap-2230_4.jpg","94004","60071","48470","D-Link","Dap-2230","S - SE - CO - NE","",0,,601,"Access Point D-Link,Access Point,",,0,0,,"Frames/5521482.htm","Access Point, Access Point D-Link, D-Link N 300Mbps, Dap-2230, Access Point D-Link N 300Mbps Indoor,",12,12,"07898594001397",True,True,0,0,0,"","Dap-2230","Access Point D-Link N 300Mbps Indoor Dap-2230","access-point-d-link-n-300mbps-indoor-dap-2230","","módulo de empilhamento de rede, Catalisador para 2960X-24, 2960X-48, 2960XR-24, até 3dBi, Wi-Fi, Wireless 802.11n/g/b,*FRETE GRÁTIS",""
"A","Access Point",5408103,"5408103","Access Point Hp 205 Dual Radio 802.11Ac Jl184A",0,"<!--PREC-->","","",False,0,0,False,0,0,2184.97,2184.97,0,0,,,False,True,"5408103_1.jpg","5408103_1.jpg","5408103_1.jpg","94004","","48470","Hp","Jl184A","","",0,,601,"Access Point Hp",,0,0,,"Frames/5408103.htm","",12,12,"00889296882800",True,True,0,0,0,"","Jl184A","Access Point Hp 205 Dual Radio 802.11Ac Jl184A","access-point-hp-205-dual-radio-802-11ac-jl184a","","",""
"A","Access Point",5359152,"5359152","Access Point Hp 215 Dual Radio Jl186A",0,"","","",False,0,0,False,1.12,0,0,4435.88,0,0,,,False,True,"5359152_1.jpg","5359152_1.jpg","5359152_1.jpg","94004","","48470","Hp","JL186A","","",0,,601,"Access Point Hp",,0,0,,"Frames/5359152.htm","",12,12,"00889296882824",True,True,0,0,0,"","JL186A","Access Point Hp 215 Dual Radio Jl186A","access-point-hp-215-dual-radio-jl186a-40606326","","",""
"A","Access Point",5417861,"5417861","Access Point Hp 225 802.11Ac Dual Radio Jl190A",0.02,"","<!--ALCATEIA-->","",False,6,0,True,1.12,3543.18,3968.36,3607.96,0,0,,,False,True,"5417861_1.jpg","5417861_1.jpg","5417861_1.jpg","94004","60071","48470","Hp","JL190A","S - SE - CO - NE","",0,,601,"Access Point Hp",,0,0,,"Frames/5417861.htm","",12,12,"00889296882862",True,True,0,0,0,"","Jl190A","Access Point Hp 225 802.11Ac Dual Radio Jl190A","access-point-hp-225-802-11ac-dual-radio-jl190a-30060977","","",""
"A","Access Point",5164863,"5164863","Access Point Hp Aruba 103 Instant 300 Mbps Jl188A",0,"","","",False,0,0,False,1.12,0,0,1225.08,0,0,,,False,True,"5164863_1.jpg","5164863_1.jpg","5164863_1.jpg","94004","","48470","Hp","JL188A","","",0,,601,"Access Point Hp",,0,0,,"Frames/5164863.htm","",12,12,"00889296882848",True,True,0,0,0,"","JL188A","","acess-point-hp-aruba-103-instant-300-mbps-jl188a","","",""
"A","Access Point",4462552,"4462552","Access Point Hp M210 802.11N Wireless Jl023A",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"4462552_1.jpg","4462552_1.jpg,4462552_2.jpg,4462552_3.jpg","4462552_1.jpg,4462552_2.jpg,4462552_3.jpg","94004","","48470","hP","JL023A","","",249,,601,"Access Point Hp",,0,0,,"Frames/4462552.htm","",12,12,"00888182829059",True,True,0,0,0,"","JL023A","","access-point-hp-m210-802-11n-wireless-jl023a","","",""
"A","Access Point",5445194,"5445194","Access Point Hp M220 802.11A 300Mbps Indoor J9798A",0,"","","",False,0,0,False,1.12,0,0,0,0,0,,,False,True,"5445194_1.jpg","5445194_1.jpg,5445194_2.jpg","5445194_1.jpg,5445194_2.jpg","94004","","48470","Hp","J9798A","","",0,,601,"Access Point Hp",,0,0,,"Frames/5445194.htm","hp wireless, Access Point Hp,",12,12,"00886112619787",True,True,0,0,0,"","J9798A","Access Point Hp M220 300Mbps Indoor J9798A","access-point-hp-m220-802-11a-300mbps-indoor-j9798a","5365556","(1) Porta RJ-45 10/100/1000, Montagem Interno, Rádio 802.11a/b/g/n, Antena (2) Antenas internas, *FRETE GRÀTIS",""
